date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
6/29/18,79142181.87,43987869.94,26267,4278561369,74.81,309339008,6995657691,15200,26.91623019,92505,9842220.166,69465,85.50175094,0.000261,16154011,608
6/30/18,66952821.12,34954120.24,24450,4516854496,78.95,276550016,6992383904,15575,23.54773992,87099,9773635.068,65079,77.97804655,0.00026251,14603981,623
7/1/18,51750622.8,25134001.21,19808,4663826422,81.5,343401984,6989734418,14050,22.55149056,81607,9773635.068,63975,81.4865525,0.000374,13662042,562
7/2/18,95005841.25,55536252.19,24424,4594163078,80.27,302471008,6975827662,12975,26.79343324,110033,9817254.657,66810,94.91082096,0.000374,18617716,519
7/3/18,95326466.32,49386374.33,24786,4888579250,85.39,343900992,6973371813,13425,27.17809549,89981,9869969.394,67070,116.7104773,0.000374,15644737,537
7/4/18,130681357.7,71667177.82,23752,4877272843,85.17,282222016,6970244800,13275,27.23226931,88468,9869969.394,68244,85.97068317,0.000374,15491905,531
7/5/18,136321382.5,64810083.29,24041,4905669781,85.65,306121984,6966889295,13300,25.21376037,88658,9869969.394,66375,96.6568027,0.00034,14801079,532
7/6/18,91347904.76,54135307.8,23975,4803115248,83.84,253160000,6963173685,14675,24.96215026,86929,9429041.353,65064,84.53217046,0.00036914,14714468,587
7/7/18,71120707.91,37564133.78,22246,4779375366,83.4,238936992,6956423855,14900,23.53000269,82517,9232469.985,63055,83.4,0.000374,13680642,596
7/8/18,74981593.11,36695843.96,23498,4944223801,86.26,239655008,6949835553,15075,29.67055939,88941,9232469.985,67154,94.37142546,0.00041,17812934,603
7/9/18,75233990.3,46823236.4,25370,4732371608,82.54,263326000,6944506968,15612.5,28.00937044,94817,9387023.122,68340,92.00519113,0.000374,17121691,625
7/10/18,119400292.8,78842498.29,25265,4632857946,80.78,321614016,6934290394,12900,28.46942948,93288,9683851.809,68254,99.62036221,0.00036914,18207392,516
7/11/18,383690078.7,43887350.14,23993,4367025058,76.13,284915008,6930790616,13850,25.07064443,87006,9683851.809,65005,89.2595176,0.000372,14546759,554
7/12/18,86845140.38,40417052.21,23309,4509161181,78.59,267396992,6923991310,14025,26.25291352,85757,9683851.809,62872,78.59,0.000374,15246535,561
7/13/18,59559765.23,33552286.16,22931,4435928017,77.29,256038000,6918314468,14575,25.10486732,90508,9418499.719,61297,77.27702765,0.000374,15239363,583
7/14/18,44194412.77,29229648.61,20652,4418690235,76.97,197776000,6916551745,14850,21.02393025,80298,9308365.721,52067,75.41789995,0.000374,13275571,594
7/15/18,56428916.94,28323659.62,20578,4404162396,76.7,230467008,6915653321,15125,23.23445286,80277,9308365.721,69427,72.99394574,0.000374,14247283,605
7/16/18,74401990.76,45635782.03,24580,4535020151,78.96,307904000,6911541747,15850,25.95470783,93470,9447382.877,65363,75.76306752,0.000374,16138435,634
7/17/18,93406736.96,55059543.34,26348,4843006522,84.3,341836000,6903137922,15100,28.12629266,93532,9693242.915,67974,90.87749823,0.000372,17132893,604
7/18/18,113998122,68507564.15,27438,5161797749,89.82,375428992,6895966354,14700,28.61201906,96462,9693242.915,68530,95.39457231,0.00034022,17430464,588
7/19/18,73327546.6,40717951.23,24101,4994979990,86.9,307785984,6895304168,14300,24.84570501,90589,9693242.915,66413,83.0987333,0.000374,15090210,572
7/20/18,89338002.78,52788872.79,26160,4983942081,86.68,287448000,6892529120,13775,24.96795131,99181,10007937.92,75908,80.31630112,0.00036231,16102156,551
7/21/18,70965770.69,47610636.84,21282,4753841697,82.66,246152992,6889876940,13150,20.7528874,88898,10021646.22,69214,62.64633683,0.000374,13090451,526
7/22/18,61837432.69,36051397.91,20243,4846523859,84.26,245916992,6883915223,13225,20.24490719,81770,10021646.22,60727,61.14143635,0.000374,13111760,529
7/23/18,66831258.81,37643177.18,24764,4788970194,83.23,296071008,6876671274,15425,26.36694229,92198,9869275.517,66144,76.08999793,0.000374,16411962,617
7/24/18,80388585.17,48164806.41,27110,4758185481,82.68,440572992,6878076179,15750,27.89983418,94116,9510707.494,69121,82.68,0.000412,16683918,630
7/25/18,74501385.28,42673406.48,26322,5104080070,88.66,310156992,6869898666,15575,28.04974879,103109,9510707.494,68499,84.03120503,0.000412,17587788,623
7/26/18,71043689.44,38414585.31,24811,4968213255,86.28,286579008,6866106039,16125,26.09918813,87512,9606819.299,65486,75.00013157,0.000374,15807984,645
7/27/18,60571074.05,38357306.22,23944,4822811331,83.73,358798016,6865158082,12900,22.74453585,87064,10449981.95,65464,66.90903737,0.000374,14560441,516
7/28/18,45923020.47,27220607.97,20812,4870692879,84.54,279804992,6864727065,14175,20.55618717,79578,10449981.95,61151,59.44007315,0.000374,12562615,567
7/29/18,51813097.68,30488162.39,20677,4843699973,84.05,276696000,6864053726,14775,21.81076719,81420,10449981.95,62733,57.92753905,0.000374,13676789,591
7/30/18,85018871.97,44524826.32,24424,4850263995,84.15,313998000,6859997386,12400,26.0120876,86689,10281531.11,64555,66.8151,0.000374,15494167,496
7/31/18,112263493.6,51905832.52,26512,4767355162,82.69,319362000,6856933137,13275,27.9435694,92609,10070201.87,68073,82.67619077,0.000374,16603773,531
8/1/18,61873990.55,37964180.83,25343,4635305358,80.39,301530000,6852007405,11750,29.67037764,89755,10070201.87,65634,72.01479375,0.000416,15535453,470
8/2/18,62853044.58,40001134.56,25224,4482085345,77.71,285466000,6848037035,14575,26.20087394,92298,10070201.87,63779,63.13225754,0.000372,16304125,583
8/3/18,62306248.77,35355918.7,26825,4401612250,76.3,298295000,6846267065,13575,25.53367409,93391,9448090.353,64175,64.87020659,0.000362,16697475,543
8/4/18,88243686.77,60569964.7,23147,4467519723,77.42,262765000,6839182208,14400,22.33856625,83630,9049638.264,60846,57.89715421,0.000319,14060876,576
8/5/18,43689798.74,25838064.61,20405,4235527923,73.38,265627000,6838404832,14900,21.17392718,78131,9049638.264,60779,52.0295049,0.000374,12542893,596
8/6/18,77924619.2,47052304.62,25206,4333544342,75.06,265134000,6830360993,14825,26.54836526,87834,9072309.175,62830,63.78215994,0.000372,16131309,593
8/7/18,68122128.24,36177530.69,27812,4273619228,74,299418000,6823403175,15600,29.46500006,96555,9217686.392,65931,66.6,0.00037276,17727304,624
8/8/18,178119794.5,124883759.3,30339,3937363060,68.16,313187000,6725319780,14725,33.8715848,99513,9217686.392,69272,69.23578223,0.00034,20740484,589
8/9/18,110060644.5,56903357.51,28422,3609679306,62.47,270095000,6712084420,15850,30.56484788,104675,9217686.392,65155,62.38419433,0.000326,20486136,634
8/10/18,78491818.54,45225261.12,28160,3697994392,63.98,259781000,6705551694,13400,25.65555815,88453,9740950.578,64388,55.32775299,0.00029128,16068562,536
8/11/18,69455784.01,37691299.77,26817,3438942417,59.49,259948000,6698928409,12750,24.27192636,83233,9845135.169,60302,59.47673373,0.000259,14757460,510
8/12/18,48601898.4,25901233.56,21981,3366200746,58.22,276383000,6693503480,12600,20.90048889,74467,9845135.169,55644,40.754,0.00035797,12872515,504
8/13/18,69820148.27,34632355.94,28397,3439851961,59.48,223061000,6682396346,13375,26.57643422,90164,9845135.169,66034,52.41366596,0.000362,16498006,535
8/14/18,105096550.2,51103068.67,31445,3297297374,57,250440000,6663466049,14100,28.30773625,96439,8907657.163,66731,72.06000021,0.00025743,17576891,564
8/15/18,96811708.2,44558873.32,29572,3163928782,54.68,282699000,6645133503,14200,24.81538073,90976,8873191.059,65021,57.53916689,0.00025958,16198219,568
8/16/18,54990315.64,30163998.77,27953,3156660385,54.54,211779000,6640613262,13700,23.88085865,86621,8873191.059,62753,51.42710059,0.0002906,16084241,548
8/17/18,59422315.75,32739505.82,29406,3203227961,55.33,263383000,6641665399,13075,24.45753124,89724,8747565.631,65065,52.55499135,0.0002825,16223751,523
8/18/18,65930461.98,36609724.32,25886,3564347800,61.56,243057000,6638381794,15775,23.15252064,80416,8479765.315,60093,50.04385753,0.0003,14742604,631
8/19/18,42513384.88,21044218.93,22699,3314069282,57.22,204484000,6637401726,14375,28.24337302,83290,8479765.315,56492,35.32780767,0.000374,24398412,575
8/20/18,56589567.73,28923257.93,26422,3354743435,57.91,244192000,6625047145,15325,24.51242133,82814,8479765.315,54458,46.54469169,0.000374,15586965,613
8/21/18,59198100.86,30404385.21,24430,3115903504,53.77,187486000,6621427558,14350,23.01885832,79144,8809283.221,64522,45.86581,0.000362,14394714,574
8/22/18,80909294.96,30934372.28,25595,3284103568,56.66,228893000,6616949666,14450,23.08301501,79422,8827455.165,59421,52.33910387,0.000374,14598614,578
8/23/18,48011324.85,21475093.39,25387,3199953762,55.19,205125000,6614261058,14275,23.24290476,79759,8827455.165,58428,45.83340695,0.000362,15159055,571
8/24/18,53903552.61,32261222.66,25651,3340306341,57.6,194676000,6611606953,14350,22.68561711,82387,8794637.861,59571,44.87988442,0.000374,14865602,574
8/25/18,39171715.81,22108582.77,23083,3359643879,57.92,187571000,6609795620,15350,21.2014138,75540,8752406.828,56252,38.95647014,0.0003731,13409197,614
8/26/18,45544040.98,31952662.24,21534,3368342783,58.05,206572000,6608799273,13750,19.76940717,71627,8752406.828,54487,38.81135054,0.000374,12498485,550
8/27/18,71814503.34,39131082.8,24818,3323074562,57.26,228072000,6607551641,14175,22.37953329,79844,8752406.828,58052,46.02551242,0.000374,14532569,567
8/28/18,66187563.73,38557015.12,27061,3496514582,60.23,246764000,6607540486,13700,27.37928937,87576,8806279.552,62601,60.10954,0.000364,18454938,548
8/29/18,49399635.24,30559936.76,25522,3659586203,63.03,220637000,6596197676,15025,25.13049772,81254,8809843.117,58629,50.32697477,0.000372,15423711,601
8/30/18,40782879.48,25210358.35,25178,3587178921,61.77,219094000,6594584509,14125,23.47983454,81053,8809843.117,58132,47.71421612,0.00035,15213463,565
8/31/18,42328706.12,21934621.6,26726,3509672891,60.42,265252000,6593464203,14350,23.92989719,84766,8758761.407,61069,43.01310978,0.00027031,15429971,574
9/1/18,59907043.22,37578596.67,28620,3587596247,61.74,306586000,6596013883,15125,24.36397819,85734,8686646.051,62547,41.97219855,0.0003,16039165,605
9/2/18,63160252.88,35858298.89,25248,3834782184,65.98,265104000,6594964529,13600,22.23301705,79796,8686646.051,58911,35.93584007,0.00036201,14691192,544
9/3/18,61406099.65,42114935.41,74778,3826689212,65.82,235034000,6588695271,14950,25.83081312,91902,8686646.051,60795,0.056740789,3.84E-06,27991748,598
9/4/18,67245505.63,40186057.08,28882,3798346106,65.32,308206000,6587391738,14100,32.75087123,94045,8812555.265,63507,47.03337533,0.00036914,20312027,564
9/5/18,77819134.68,49536867.88,28653,3935887730,67.67,409226000,6579779596,15375,28.97365667,88915,8819878.314,62263,51.38331974,0.000329,19343892,615
9/6/18,89097438.14,56162832.6,29506,3392778072,58.32,351270000,6572987681,13725,25.53017231,87850,8819878.314,62178,44.21342368,0.0002502,16313900,549
9/7/18,51157437.08,31709304.17,28434,3336636076,57.34,229626000,6569014058,13650,23.47246886,85174,8769200.935,60420,36.65698665,0.000372,15995353,546
9/8/18,59140535.61,21994474.02,25991,3267479229,56.13,223684000,6564119017,15025,22.27817047,78106,8697984.705,58677,33.49687523,0.00036042,15009941,601
9/9/18,40472634.47,17959949.99,25265,3101708611,53.27,253320000,6562634027,14025,21.44078373,79181,8697984.705,58937,31.573129,0.000372,14587184,561
9/10/18,55364042.6,36388974.65,27868,3202176184,54.99,251240000,6540766532,14725,24.35033759,82714,8697984.705,60003,36.87009223,0.00036914,15916745,589
9/11/18,65925178.6,26826223.88,28481,3180930069,54.61,272379000,6535643681,14750,25.64605844,83968,8779653.764,61163,39.89236581,0.000348,16389824,590
9/12/18,53409792.34,30567794.24,28478,3052287065,52.39,290357000,6531338102,13750,25.14127837,85064,8785275.909,62836,47.60579602,0.000316,15716289,550
9/13/18,44782461.87,25464732.84,26906,3023333433,51.88,295074000,6529284508,14600,23.75919753,85535,8785275.909,60276,38.67008353,0.00033701,15909015,584
9/14/18,49569918.42,31262950.74,27316,3185588136,54.65,336190000,6527303351,15000,23.60893771,84751,8791698.809,59271,41.19549845,0.000359,15766284,600
9/15/18,39316251.08,24577825.03,24969,3285297725,56.34,252020000,6524353319,14450,22.03081806,79441,8799549.02,56620,34.42238784,0.00034891,14410621,578
9/16/18,34237324.98,20622758.73,22179,3300046629,56.58,253978000,6521405840,13825,18.81333431,72936,8799549.02,53691,33.948,0.00034242,12631683,553
9/17/18,46735643.22,29585230.2,26124,3326383522,57.02,261325000,6514194903,13950,24.3581458,79424,8799549.02,57278,38.79984517,0.00035,14823736,558
9/18/18,40252662.01,25443275.86,26103,3051077641,52.29,296552000,6511940013,15575,23.80121367,82671,8705902.053,60143,36.65224463,0.00035082,15992706,623
9/19/18,42882733.6,29548090.96,25047,3153129331,54.02,271642000,6501997773,12675,21.50068148,80373,8696471.174,57209,37.80495543,0.000336,17024574,507
9/20/18,100936135.8,81374188.93,27979,3174360767,54.37,260631000,6462147021,15075,24.32633103,89828,8696471.174,59991,53.25241051,0.000259,17218590,603
9/21/18,77504692.5,45671814.38,33476,3315821355,56.78,398550000,6459471089,15150,26.67944869,126209,8724697.179,66140,58.87894765,0.0002205,24697729,606
9/22/18,76830643.74,50446420.64,27046,3551738517,60.81,298424000,6451706830,15425,21.83354003,84309,8760775.53,59167,43.77851763,0.000202,16802816,617
9/23/18,52817197.3,30490353.09,26115,3537468995,60.55,304888000,6450882794,15325,19.42140825,77346,8760775.53,56750,42.385,0.00020271,15181900,613
9/24/18,76583415.93,53584968.64,27627,3584651267,61.34,296366000,6448571611,14200,22.62391959,84037,8800492.929,57676,44.5575821,0.000224,17968040,568
9/25/18,46784562.11,29804492.13,28344,3391372797,58.02,351579000,6442049133,14225,21.38697607,81672,9230764.747,60921,48.57324394,0.000224,18467534,569
9/26/18,66997396.26,42013927.21,28463,3358674558,57.45,294136000,6434617058,12925,20.80706452,80868,9230764.747,59101,49.6868964,0.000223,17941557,517
9/27/18,96690776.87,50777586.71,31736,3359711618,57.45,574277000,6431919610,14025,24.37493352,89426,9230764.747,61954,57.43500555,0.000226,20973051,561
9/28/18,131621160.3,63255665.24,30752,3694944158,63.17,459862000,6428897289,15550,26.30738168,111345,9075577.64,65708,49.68446208,0.000226,27271323,622
9/29/18,43594020.78,24220136.9,27191,3606395093,61.64,356028000,6427781979,13600,20.7080426,84745,8910079.098,58774,39.20002889,0.00018781,15574114,544
9/30/18,49505927.16,28416849.96,25678,3607043408,61.63,463002000,6426349732,15275,19.92701853,100125,8910079.098,56212,41.15944204,0.000222,19109435,611
10/1/18,80609280.21,52560116.24,28782,3576704172,61.1,456583000,6423862387,14825,23.07180865,89888,8923220.301,62148,47.047,0.000222,16378102,593
10/2/18,52453357.54,32852794.4,27095,3530550899,60.3,444830000,6420606717,13850,20.76639005,84137,9146222.543,60182,42.79012881,0.00021944,15613224,554
10/3/18,66821362.01,52129828.04,28000,3489294050,59.58,452464000,6415940824,13125,19.9002416,83605,9146222.543,59171,40.34701535,0.00020845,15641373,525
10/4/18,40825243.48,27114629.71,24039,3369525887,57.52,343602000,6414908143,13175,18.64817675,81575,9146222.543,54830,45.46548356,0.000224,14621208,527
10/5/18,52196890.09,34196552.1,26361,3417621105,58.33,371790000,6412694642,14375,20.76534665,83440,8916459.228,56893,37.89373452,0.000223,14592772,575
10/6/18,55470007.72,33985214.11,25146,3451182409,58.88,375900000,6412240971,14725,18.53010216,79011,8478980.594,55729,36.43460073,0.000192,14197831,589
10/7/18,71437093.35,47997448.36,21492,3396136374,57.93,435270000,6409391483,14875,18.64304484,71743,8478980.594,52321,40.47943907,0.000223,14317329,595
10/8/18,81026011.96,42776061.29,23160,3414765494,58.23,347408000,6407270329,15575,20.06049541,81146,8478980.594,53700,52.82228821,0.000226,15410949,623
10/9/18,90348958.81,57502805.03,22835,3487183856,59.45,318545000,6400537314,14025,19.22947148,75760,8969901.375,53097,59.08919854,0.000224,13998421,561
10/10/18,68701694.68,42658903.89,22736,3441585026,58.66,358009000,6394259125,14125,21.51766751,80075,8979719.79,54838,56.744243,0.000226,14476767,565
10/11/18,111672152.2,63432178.3,28090,3402615046,57.98,343098000,6386777339,14325,24.04445488,91797,8979719.79,59328,60.16011758,0.000223,17705649,573
10/12/18,85579530.61,48930650.39,24858,2986034164,50.87,280891000,6382833060,14850,19.44389706,78589,8925324.236,54828,50.84960062,0.000224,14601500,594
10/13/18,69790017.99,40838272.18,23406,3138815904,53.46,237333000,6381389992,13900,17.80733606,74171,8858250.019,52591,32.63352044,0.00019,13233690,556
10/14/18,48978016.54,26561758.59,20822,3142294548,53.51,242221000,6378891728,15125,16.33683355,67648,8858250.019,50723,37.87098868,0.000223,11470516,605
10/15/18,90346152.93,56059288.98,25061,3064512683,52.17,431765000,6376015654,14875,22.90184769,82098,8860229.584,56570,59.5431355,0.000226,15432883,595
10/16/18,75046889.11,42226802.55,26416,3229687910,54.97,281917000,6372414685,14375,30.06666275,93156,9054556.951,56404,44.94918943,0.000223,23960230,575
10/17/18,70960394.77,48469142.75,27262,3188952514,54.26,295022000,6368365928,13675,43.81337147,164683,9054556.951,55481,59.63174,0.000226,48432545,547
10/18/18,84288035.5,53590512.3,28438,3157729163,53.72,296411000,6364639375,15350,56.36361637,162025,9054556.951,48119,65.63769659,0.000226,64087738,614
10/19/18,58385763.97,37860135.7,26501,3089819802,52.55,272130000,6363772367,12875,29.24724151,108674,8974885.335,61193,45.07255908,0.000224,32668866,515
